iter	Passed	Remaining
705	2017	840
706	2020	837
707	2022	834
708	2025	831
709	2027	828
710	2030	825
711	2032	822
712	2035	819
713	2038	816
714	2040	813
715	2042	810
716	2045	807
717	2047	804
718	2051	801
719	2056	799
720	2061	797
721	2064	794
722	2066	791
723	2069	788
724	2074	786
725	2078	784
726	2084	782
727	2087	780
728	2091	777
729	2094	774
730	2097	771
731	2100	769
732	2103	766
733	2105	763
734	2108	760
735	2110	757
736	2112	753
737	2115	750
738	2117	748
739	2120	745
740	2123	742
741	2125	739
742	2128	736
743	2130	733
744	2132	729
745	2134	726
746	2136	723
747	2138	720
748	2140	717
749	2142	714
750	2144	711
751	2146	707
752	2148	704
753	2150	701
754	2152	698
755	2155	695
756	2157	692
757	2159	689
758	2162	686
759	2164	683
760	2166	680
761	2169	677
762	2171	674
763	2174	671
764	2176	668
765	2178	665
766	2180	662
767	2182	659
768	2184	656
769	2187	653
770	2190	650
771	2192	647
772	2194	644
773	2197	641
774	2199	638
775	2202	635
776	2204	632
777	2207	629
778	2209	626
779	2211	623
780	2214	620
781	2217	618
782	2219	615
783	2222	612
784	2225	609
785	2228	606
786	2231	603
787	2234	601
788	2237	598
789	2240	595
790	2242	592
791	2245	589
792	2248	586
793	2250	583
794	2252	580
795	2255	578
796	2257	575
797	2260	572
798	2262	569
799	2265	566
800	2267	563
801	2269	560
802	2271	557
803	2274	554
804	2278	552
805	2281	549
806	2283	546
807	2286	543
808	2288	540
809	2290	537
810	2293	534
811	2295	531
812	2297	528
813	2300	525
814	2302	522
815	2304	519
816	2307	516
817	2309	513
818	2312	511
819	2316	508
820	2318	505
821	2321	502
822	2324	499
823	2327	497
824	2331	494
825	2334	491
826	2337	488
827	2339	486
828	2342	483
829	2345	480
830	2347	477
831	2350	474
832	2353	471
833	2355	468
834	2357	465
835	2360	463
836	2363	460
837	2365	457
838	2368	454
839	2370	451
840	2373	448
841	2375	445
842	2378	442
843	2381	440
844	2384	437
845	2387	434
846	2390	431
847	2392	428
848	2395	426
849	2398	423
850	2400	420
851	2402	417
852	2405	414
853	2408	411
854	2410	408
855	2413	405
856	2415	403
857	2417	400
858	2419	397
859	2421	394
860	2423	391
861	2425	388
862	2428	385
863	2430	382
864	2433	379
865	2436	376
866	2438	374
867	2440	371
868	2444	368
869	2446	365
870	2449	362
871	2451	359
872	2453	356
873	2455	354
874	2457	351
875	2461	348
876	2463	345
877	2466	342
878	2468	339
879	2471	336
880	2473	334
881	2475	331
882	2477	328
883	2480	325
884	2486	323
885	2490	320
886	2495	317
887	2498	315
888	2500	312
889	2503	309
890	2506	306
891	2510	303
892	2513	301
893	2516	298
894	2518	295
895	2521	292
896	2524	289
897	2527	287
898	2531	284
899	2533	281
900	2538	278
901	2541	276
902	2544	273
903	2546	270
904	2549	267
905	2552	264
906	2555	262
907	2558	259
908	2560	256
909	2564	253
910	2567	250
911	2571	248
912	2573	245
913	2576	242
914	2579	239
915	2582	236
916	2585	234
917	2589	231
918	2592	228
919	2595	225
920	2598	222
921	2600	219
922	2603	217
923	2606	214
924	2608	211
925	2611	208
926	2613	205
927	2616	203
928	2619	200
929	2622	197
930	2625	194
931	2628	191
932	2631	188
933	2633	186
934	2636	183
935	2638	180
936	2641	177
937	2644	174
938	2647	171
939	2650	169
940	2654	166
941	2656	163
942	2659	160
943	2663	158
944	2668	155
945	2671	152
946	2674	149
947	2677	146
948	2680	144
949	2684	141
950	2686	138
951	2688	135
952	2690	132
953	2692	129
954	2695	126
955	2699	124
956	2701	121
957	2704	118
958	2708	115
959	2710	112
960	2713	110
961	2715	107
962	2718	104
963	2721	101
964	2723	98
965	2726	95
966	2729	93
967	2731	90
968	2734	87
969	2738	84
970	2741	81
971	2745	79
972	2748	76
973	2753	73
974	2757	70
975	2761	67
976	2764	65
977	2767	62
978	2769	59
979	2772	56
980	2774	53
981	2777	50
982	2780	48
983	2782	45
984	2785	42
985	2787	39
986	2790	36
987	2795	33
988	2798	31
989	2801	28
990	2805	25
991	2807	22
992	2810	19
993	2813	16
994	2815	14
995	2818	11
996	2821	8
997	2824	5
998	2826	2
999	2829	0
